season,game_id,game_date,week,posteam,defteam,qtr,time,score_differential,air_yards,pass_length,pass_location,qb_hit,sack,pass_defense,interception,expected_int_prob,expected_ints,desc
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,2.0,03:36,7.0,25.0,deep,middle,0,0,False,0,0.005742623415406223,0.005742623415406223,"(3:36) (Shotgun) 10-D.Maye pass incomplete deep middle to 8-S.Diggs. Penalty on NE-76-M.Moses, Offensive Holding, declined."
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,2.0,01:11,7.0,1.0,short,left,1,0,False,0,0.003871263842872412,0.003871263842872412,(1:11) (Shotgun) 10-D.Maye pass short left to 32-T.Henderson to NE 45 for 8 yards (21-B.Stephens; 44-J.Sherwood) [9-W.McDonald].
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,2.0,00:27,7.0,45.0,deep,right,0,0,False,0,0.005599953371874916,0.005599953371874916,(:27) (Shotgun) 10-D.Maye pass incomplete deep right to 18-K.Williams. NYJ-37-Q.Stiggers was injured during the play.
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,2.0,00:20,7.0,2.0,short,left,0,0,False,0,0.0021287046206541938,0.0021287046206541938,(:20) (Shotgun) 10-D.Maye pass short left to 32-T.Henderson to NYJ 40 for 10 yards (44-J.Sherwood).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,2.0,00:13,7.0,6.0,short,left,0,0,False,0,0.0021655679636624872,0.0021655679636624872,(:13) (Shotgun) 10-D.Maye pass short left to 8-S.Diggs to NYJ 28 for 12 yards (21-B.Stephens).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,3.0,14:56,7.0,2.0,short,left,0,0,False,0,0.0021343178213293575,0.0021343178213293575,(14:56) 10-D.Maye pass short left to 8-S.Diggs pushed ob at NE 37 for 3 yards (21-B.Stephens).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,3.0,14:24,7.0,25.0,deep,left,0,0,False,0,0.004404125569841738,0.004404125569841738,(14:24) (Shotgun) 10-D.Maye pass incomplete deep left to 18-K.Williams. ** Injury Update: NYJ-37-Q.Stiggers has returned to the game.
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,3.0,14:20,7.0,6.0,short,middle,0,0,False,0,0.0029217489661674443,0.0029217489661674443,(14:20) (Shotgun) 10-D.Maye pass incomplete short middle to 8-S.Diggs.
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,3.0,11:16,7.0,17.0,deep,middle,0,0,False,0,0.0058318643227955125,0.0058318643227955125,(11:16) (Shotgun) 10-D.Maye pass deep middle to 13-M.Hollins to NE 48 for 17 yards (44-J.Sherwood).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,3.0,10:01,7.0,20.0,deep,right,0,0,False,0,0.005239580052242946,0.005239580052242946,(10:01) 10-D.Maye pass deep right to 8-S.Diggs to NYJ 29 for 21 yards (22-T.Adams).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,3.0,09:16,7.0,9.0,short,right,0,0,False,0,0.0026909759336876237,0.0026909759336876237,(9:16) (Shotgun) 10-D.Maye pass short right to 8-S.Diggs to NYJ 11 for 18 yards (44-J.Sherwood).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,3.0,07:51,7.0,6.0,short,left,0,0,False,0,0.002273175101968093,0.002273175101968093,"(7:51) (Shotgun) 10-D.Maye pass short left to 32-T.Henderson for 6 yards, TOUCHDOWN."
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,3.0,02:51,7.0,38.0,deep,right,0,0,False,0,0.005910985195728224,0.005910985195728224,(2:51) (Shotgun) 10-D.Maye pass incomplete deep right to 18-K.Williams.
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,3.0,02:45,7.0,10.0,short,middle,0,0,False,0,0.0032051447925339543,0.0032051447925339543,(2:45) (Shotgun) 10-D.Maye pass short middle to 85-H.Henry to NE 28 for 10 yards (29-J.Brownlee).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,3.0,02:04,7.0,9.0,short,left,0,0,False,0,0.002390597964076354,0.002390597964076354,(2:04) (Shotgun) 10-D.Maye pass short left to 3-D.Douglas to NYJ 46 for 26 yards (22-T.Adams; 29-J.Brownlee).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,3.0,00:32,7.0,4.0,short,left,0,0,False,0,0.002365854894587032,0.002365854894587032,(:32) (Shotgun) 10-D.Maye pass short left to 3-D.Douglas to NYJ 41 for 3 yards (22-T.Adams).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,4.0,15:00,7.0,6.0,short,left,0,0,False,0,0.002393719370256369,0.002393719370256369,(15:00) (Shotgun) 10-D.Maye pass short left to 8-S.Diggs to NYJ 28 for 13 yards (44-J.Sherwood).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,4.0,13:36,7.0,,,,1,1,False,0,0.0006323753473326851,0.0006323753473326851,(13:36) 10-D.Maye sacked at NYJ 28 for -10 yards (11-J.Johnson).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,4.0,12:53,7.0,1.0,short,middle,1,0,False,0,0.005851849954602146,0.005851849954602146,(12:53) (Shotgun) 10-D.Maye pass short middle to 32-T.Henderson to NYJ 26 for 2 yards (26-I.Oliver; 44-J.Sherwood) [91-J.Briggs].
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,4.0,09:08,10.0,18.0,deep,left,0,0,False,0,0.004786480770916961,0.004786480770916961,(9:08) 10-D.Maye pass deep left to 8-S.Diggs to NE 42 for 22 yards (27-M.Moore).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,4.0,07:54,10.0,9.0,short,middle,0,0,True,0,0.9050163114169266,0.9050163114169266,(7:54) (Shotgun) 10-D.Maye pass incomplete short middle to 85-H.Henry (27-M.Moore).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,4.0,07:50,10.0,48.0,deep,left,1,0,True,0,0.9663881907525314,0.9663881907525314,(7:50) (Shotgun) 10-D.Maye pass incomplete deep left to 13-M.Hollins (21-B.Stephens) [11-J.Johnson].
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,4.0,06:49,10.0,8.0,short,right,0,0,False,0,0.002942796106592354,0.002942796106592354,(6:49) (Shotgun) 77-B.Brown reported in as eligible. 10-D.Maye pass incomplete short right. NYJ-11-J.Johnson was injured during the play.
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,4.0,06:42,10.0,8.0,short,left,0,0,True,0,0.8769248344463548,0.8769248344463548,(6:42) (Shotgun) 10-D.Maye pass incomplete short left to 85-H.Henry (72-M.Clemons). ** Injury Update: NYJ-11-J.Johnson has returned to the game.
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,1.0,14:02,0.0,5.0,short,left,0,0,False,0,0.001874737880463372,0.001874737880463372,(14:02) (Shotgun) 8-L.Jackson pass short left to 4-Z.Flowers ran ob at BAL 25 for 7 yards (21-B.Stephens).
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,1.0,09:53,0.0,14.0,short,middle,0,0,False,0,0.0026817023423117035,0.0026817023423117035,(9:53) (Shotgun) 8-L.Jackson pass incomplete short middle to 89-M.Andrews.
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,1.0,02:32,0.0,29.0,deep,right,0,0,False,0,0.004926881767748439,0.004926881767748439,(2:32) (Shotgun) 8-L.Jackson pass incomplete deep right to 80-I.Likely.
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,2.0,13:29,0.0,4.0,short,right,0,0,False,0,0.0024413477694714353,0.0024413477694714353,(13:29) (Shotgun) 8-L.Jackson pass incomplete short right to 80-I.Likely.
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,2.0,13:19,0.0,4.0,short,right,0,0,False,0,0.0024440272115119743,0.0024440272115119743,(13:19) (Shotgun) 8-L.Jackson pass short right to 10-D.Hopkins to BAL 24 for 4 yards (23-A.Thomas).
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,2.0,12:13,0.0,1.0,short,left,0,0,False,0,0.0020601883904485096,0.0020601883904485096,(12:13) (Shotgun) 8-L.Jackson pass short left to 34-K.Mitchell to BAL 23 for 9 yards (29-J.Brownlee; 21-B.Stephens).
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,2.0,11:26,0.0,,,,1,1,False,0,0.0005531636607254696,0.0005531636607254696,(11:26) (Shotgun) 8-L.Jackson sacked at BAL 13 for -10 yards (91-J.Briggs).
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,2.0,03:24,-7.0,21.0,deep,left,0,0,False,0,0.004659513588673801,0.004659513588673801,"(3:24) (Shotgun) 8-L.Jackson pass deep left to 4-Z.Flowers to NYJ 34 for 20 yards (23-A.Thomas). Penalty on NYJ-51-F.Mauigoa, Defensive Holding, declined."
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,2.0,02:13,-7.0,-2.0,short,right,0,0,False,0,0.0026958155432377654,0.0026958155432377654,(2:13) (Shotgun) 8-L.Jackson pass short right to 4-Z.Flowers pushed ob at NYJ 19 for 14 yards (27-M.Moore).
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,2.0,02:00,-7.0,4.0,short,right,0,0,False,0,0.0027668608058051634,0.0027668608058051634,(2:00) (Shotgun) 8-L.Jackson pass incomplete short right.
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,2.0,01:52,-7.0,2.0,short,right,0,0,False,0,0.002746686262309922,0.002746686262309922,(1:52) (Shotgun) 8-L.Jackson pass short right to 22-D.Henry to NYJ 14 for 5 yards (44-J.Sherwood).
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,2.0,00:23,-4.0,33.0,deep,right,0,0,True,0,0.9429109858016341,0.9429109858016341,(:23) (Shotgun) 8-L.Jackson pass incomplete deep right to 16-T.Wallace (23-A.Thomas).
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,3.0,14:53,-4.0,16.0,deep,left,0,0,False,0,0.004573790706412202,0.004573790706412202,(14:53) 8-L.Jackson pass incomplete deep left to 4-Z.Flowers.
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,3.0,14:47,-4.0,-3.0,short,middle,0,0,False,0,0.00303514627768757,0.00303514627768757,(14:47) (Shotgun) 8-L.Jackson pass incomplete short middle.
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,3.0,13:09,-4.0,9.0,short,middle,0,0,False,0,0.003222497232997315,0.003222497232997315,(13:09) (Shotgun) 8-L.Jackson pass short middle to 10-D.Hopkins to NYJ 29 for 9 yards (29-J.Brownlee).
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,3.0,06:38,3.0,2.0,short,left,0,0,False,0,0.0023190036348526774,0.0023190036348526774,(6:38) 8-L.Jackson pass short left to 22-D.Henry to NYJ 23 for 19 yards (56-Q.Williams; 22-T.Adams).
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,3.0,05:13,3.0,6.0,short,right,0,0,False,0,0.002808343056844454,0.002808343056844454,(5:13) (Shotgun) 8-L.Jackson pass incomplete short right.
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,3.0,03:39,3.0,2.0,short,middle,0,0,True,0,0.9006337266383475,0.9006337266383475,"(3:39) (Shotgun) 8-L.Jackson pass incomplete short middle to 89-M.Andrews (97-H.Phillips, 22-T.Adams)."
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,4.0,13:56,7.0,14.0,short,middle,0,0,False,0,0.003340893829631404,0.003340893829631404,(13:56) (Shotgun) 8-L.Jackson pass short middle to 4-Z.Flowers to BAL 41 for 17 yards (44-J.Sherwood).
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,4.0,13:19,7.0,30.0,deep,left,0,0,False,0,0.004995836623049935,0.004995836623049935,(13:19) (Shotgun) 8-L.Jackson pass deep left to 81-D.Walker to NYJ 29 for 30 yards (21-B.Stephens).
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,4.0,11:56,7.0,7.0,short,right,0,0,False,0,0.0028946167753898804,0.0028946167753898804,(11:56) (Shotgun) 8-L.Jackson pass short right to 89-M.Andrews to NYJ 19 for 9 yards (44-J.Sherwood; 27-M.Moore).
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,4.0,11:12,7.0,-1.0,short,left,0,0,False,0,0.0023849183175052593,0.0023849183175052593,(11:12) (Shotgun) 8-L.Jackson pass short left to 4-Z.Flowers to NYJ 19 for no gain (22-T.Adams; 21-B.Stephens).
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,4.0,09:43,7.0,17.0,deep,left,0,0,False,0,0.00485051412961805,0.00485051412961805,(9:43) (Shotgun) 8-L.Jackson pass incomplete deep left to 10-D.Hopkins.
2025,2025_12_NYJ_BAL,2025-11-23,12,BAL,NYJ,4.0,04:13,10.0,10.0,short,left,0,0,False,0,0.0025573052995410852,0.0025573052995410852,(4:13) (Shotgun) 8-L.Jackson pass short left to 80-I.Likely to BAL 28 for 10 yards (29-J.Brownlee).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,1.0,07:10,0.0,16.0,deep,right,0,0,False,0,0.004531786818924666,0.004531786818924666,(7:10) 18-K.Cousins pass deep right to 83-D.Thompkins pushed ob at ATL 34 for 19 yards (23-A.Thomas).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,1.0,05:17,0.0,-8.0,short,right,0,0,False,0,0.002222420389002876,0.002222420389002876,(5:17) 18-K.Cousins pass incomplete short right.
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,1.0,05:13,0.0,5.0,short,right,0,0,False,0,0.0023451082031987996,0.0023451082031987996,(5:13) (Shotgun) 18-K.Cousins pass short right to 8-K.Pitts to NYJ 45 for 10 yards (23-A.Thomas; 56-Q.Williams).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,1.0,04:35,0.0,2.0,short,left,0,0,False,0,0.001970709034187454,0.001970709034187454,(4:35) 18-K.Cousins pass short left to 25-T.Allgeier to NYJ 41 for 4 yards (21-B.Stephens; 36-J.Taylor).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,1.0,03:48,0.0,6.0,short,left,0,0,True,0,0.8517867533712916,0.8517867533712916,(3:48) (Shotgun) 18-K.Cousins pass incomplete short left to 1-D.Mooney (23-A.Thomas).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,1.0,03:44,0.0,,,,1,1,False,0,0.0005271667990510706,0.0005271667990510706,(3:44) (Shotgun) 18-K.Cousins sacked at NYJ 45 for -4 yards (72-M.Clemons).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,2.0,13:07,-7.0,-4.0,short,left,0,0,False,0,0.0021085324139470487,0.0021085324139470487,(13:07) (Shotgun) 18-K.Cousins pass short left to 7-B.Robinson to NYJ 38 for 8 yards (41-M.McCrary-Ball; 22-T.Adams).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,2.0,11:39,-7.0,,,,1,1,False,0,0.0005805195202992497,0.0005805195202992497,(11:39) (Shotgun) 18-K.Cousins sacked at 50 for -8 yards (22-T.Adams).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,2.0,09:24,-7.0,-1.0,short,right,0,0,False,0,0.002581913652228902,0.002581913652228902,(9:24) 18-K.Cousins pass short right to 87-D.Sills pushed ob at ATL 29 for 6 yards (41-M.McCrary-Ball).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,2.0,08:12,-7.0,-9.0,short,left,0,0,False,0,0.002133705469026138,0.002133705469026138,(8:12) 18-K.Cousins pass short left to 7-B.Robinson to ATL 31 for -3 yards (27-M.Moore).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,2.0,07:30,-7.0,5.0,short,middle,0,0,False,0,0.0030450628280518153,0.0030450628280518153,(7:30) (Shotgun) 18-K.Cousins pass short middle to 8-K.Pitts to ATL 44 for 13 yards (22-T.Adams; 44-J.Sherwood).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,2.0,06:43,-7.0,28.0,deep,middle,0,0,False,0,0.006287635477250469,0.006287635477250469,(6:43) 18-K.Cousins pass incomplete deep middle to 87-D.Sills.
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,2.0,06:38,-7.0,-1.0,short,left,0,0,False,0,0.0022277113086864187,0.0022277113086864187,(6:38) (Shotgun) 18-K.Cousins pass short left to 8-K.Pitts to NYJ 49 for 7 yards (36-J.Taylor; 91-J.Briggs).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,2.0,05:54,-7.0,39.0,deep,right,1,0,True,0,0.9684297595835698,0.9684297595835698,(5:54) (Shotgun) 18-K.Cousins pass incomplete deep right to 81-D.Drummond (21-B.Stephens) [91-J.Briggs].
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,2.0,01:20,-7.0,6.0,short,left,0,0,False,0,0.0023739593671553193,0.0023739593671553193,(1:20) (Shotgun) 18-K.Cousins pass short left to 8-K.Pitts to NYJ 30 for 10 yards (56-Q.Williams; 23-A.Thomas).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,2.0,00:54,-7.0,3.0,short,left,0,0,False,0,0.0023516409301918514,0.0023516409301918514,"(:54) (No Huddle, Shotgun) 18-K.Cousins pass short left to 81-D.Drummond pushed ob at NYJ 20 for 3 yards (56-Q.Williams)."
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,2.0,00:29,-7.0,9.0,short,left,0,0,False,0,0.002416817071856616,0.002416817071856616,"(:29) (No Huddle, Shotgun) 18-K.Cousins pass short left to 1-D.Mooney to NYJ 6 for 9 yards (26-I.Oliver)."
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,3.0,12:44,0.0,0.0,short,left,0,0,False,0,0.002257024173991674,0.002257024173991674,(12:44) 18-K.Cousins pass short left to 8-K.Pitts pushed ob at ATL 23 for 7 yards (26-I.Oliver).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,3.0,11:25,0.0,4.0,short,left,0,0,False,0,0.0023143131609268722,0.0023143131609268722,"(11:25) 18-K.Cousins pass short left to 7-B.Robinson to NYJ 27 for 42 yards (26-I.Oliver; 27-M.Moore). PENALTY on NYJ-41-M.McCrary-Ball, Roughing the Passer, 14 yards, enforced at NYJ 27."
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,3.0,08:53,0.0,-5.0,short,right,0,0,False,0,0.0026768659816783476,0.0026768659816783476,(8:53) (Shotgun) 18-K.Cousins pass short right to 83-D.Thompkins to ATL 32 for 4 yards (27-M.Moore; 41-M.McCrary-Ball).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,3.0,07:38,0.0,7.0,short,right,1,0,False,0,0.005202809899416925,0.005202809899416925,(7:38) (Shotgun) 18-K.Cousins pass short right to 8-K.Pitts pushed ob at NYJ 42 for 24 yards (36-J.Taylor) [9-W.McDonald].
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,3.0,05:38,0.0,6.0,short,right,1,0,True,0,0.9376267322447871,0.9376267322447871,(5:38) (Shotgun) 18-K.Cousins pass incomplete short right to 7-B.Robinson (56-Q.Williams) [9-W.McDonald]. NYJ-56-Q.Williams was injured during the play.
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,3.0,05:34,0.0,-5.0,short,left,0,0,False,0,0.002318044556170332,0.002318044556170332,(5:34) (Shotgun) 18-K.Cousins pass short left to 7-B.Robinson to NYJ 32 for -3 yards (9-W.McDonald).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,3.0,01:44,0.0,3.0,short,left,0,0,False,0,0.0024565272680050123,0.0024565272680050123,"(1:44) 18-K.Cousins pass short left to 1-D.Mooney to NYJ 39 for 16 yards (27-M.Moore). ** Injury Update: NYJ-56-Q.Williams has returned to the game. Penalty on NYJ-26-I.Oliver, Illegal Contact, declined."
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,3.0,00:07,0.0,3.0,short,middle,0,0,True,0,0.9049105439417969,0.9049105439417969,(:07) (Shotgun) 18-K.Cousins pass incomplete short middle to 81-D.Drummond (56-Q.Williams).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,4.0,12:53,0.0,-3.0,short,left,0,0,False,0,0.0024583575336880885,0.0024583575336880885,(12:53) 18-K.Cousins pass short left to 7-B.Robinson to ATL 33 for 7 yards (95-E.Watts).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,4.0,10:50,0.0,0.0,short,left,0,0,False,0,0.002522578173729173,0.002522578173729173,(10:50) 18-K.Cousins pass short left to 8-K.Pitts pushed ob at NYJ 40 for 11 yards (27-M.Moore).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,4.0,10:13,0.0,-6.0,short,right,0,0,False,0,0.002916735784723264,0.002916735784723264,(10:13) 18-K.Cousins pass short right to 25-T.Allgeier pushed ob at NYJ 9 for 31 yards (21-B.Stephens).
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,4.0,08:56,0.0,9.0,short,right,0,0,False,0,0.003127882449968006,0.003127882449968006,(8:56) (Shotgun) 18-K.Cousins pass incomplete short right to 1-D.Mooney.
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,4.0,08:52,0.0,-1.0,short,right,0,0,False,0,0.00300365559719802,0.00300365559719802,"(8:52) (Shotgun) 18-K.Cousins pass short right to 87-D.Sills for 9 yards, TOUCHDOWN."
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,4.0,01:43,0.0,-4.0,short,middle,1,0,False,0,0.006481675543656029,0.006481675543656029,(1:43) (Shotgun) 18-K.Cousins pass incomplete short middle [9-W.McDonald].
2025,2025_13_ATL_NYJ,2025-11-30,13,ATL,NYJ,4.0,01:39,0.0,5.0,short,left,0,0,True,0,0.8865177485186131,0.8865177485186131,"(1:39) (Shotgun) 18-K.Cousins pass short left to 7-B.Robinson to ATL 36 for 5 yards (36-J.Taylor). The Replay Official reviewed the pass completion ruling, and the play was REVERSED. (Shotgun) 18-K.Cousins pass incomplete short left to 7-B.Robinson (36-J.Taylor). NYJ-11-J.Johnson was injured during the play."
